Cell	Coordinate_1(m)	Coordinate_2(m)	Uave(m/s)	Depth(m)	m-index	Tau(Pa)
Cell_288	-1.927710843	-0.1524	0.209115566	0.131026834	0.14285714285714285	0.15279521567874982
Cell_289	-1.927710843	-0.21336	0.208385985	0.131067198	0.14285714285714285	0.15165946025394214
Cell_290	-1.927710843	-0.27432	0.207669746	0.131106246	0.14285714285714285	0.15054933268107884
Cell_291	-1.927710843	-0.33528	0.206977345	0.131143581	0.14285714285714285	0.149480674030815
Cell_292	-1.927710843	-0.39624	0.206322038	0.13117861	0.14285714285714285	0.1484733033113235
Cell_293	-1.927710843	-0.4572	0.205713153	0.131211148	0.14285714285714285	0.14754072246342217
Cell_294	-1.927710843	-0.51816	0.205168063	0.131240324	0.14285714285714285	0.14670864825093707
Cell_295	-1.927710843	-0.57912	0.20468837	0.131266612	0.14285714285714285	0.14597840372361984
Cell_296	-1.927710843	-0.64008	0.204296675	0.131288164	0.14285714285714285	0.14538359123601471
Cell_297	-1.927710843	-0.70104	0.203944221	0.131307379	0.14285714285714285	0.14484960381415263
Cell_298	-1.927710843	-0.762	0.203566867	0.131319322	0.14285714285714285	0.14428197405864873
Cell_299	-1.927710843	-0.82296	0.202662595	0.131331776	0.14285714285714285	0.1429320788055789
Cell_300	-1.927710843	-0.88392	0.200238716	0.131331095	0.14285714285714285	0.13935923326579944
Cell_301	-1.86746988	0.88392	0.215326869	0.13050015	0.14285714285714285	0.16272705133195878
Cell_302	-1.86746988	0.82296	0.21798401	0.130500054	0.14285714285714285	0.16699798163780874
Cell_303	-1.86746988	0.762	0.21855401	0.130511206	0.14285714285714285	0.1679177704347378
Cell_304	-1.86746988	0.70104	0.218474697	0.130522576	0.14285714285714285	0.16778460547805435
Cell_305	-1.86746988	0.64008	0.218155552	0.130540281	0.14285714285714285	0.1672602386699595
Cell_306	-1.86746988	0.57912	0.217766221	0.130560669	0.14285714285714285	0.1666222725043146
Cell_307	-1.86746988	0.51816	0.21731142	0.130585541	0.14285714285714285	0.16587835859554495
Cell_308	-1.86746988	0.4572	0.216804378	0.130613603	0.14285714285714285	0.16505107803162936
Cell_309	-1.86746988	0.39624	0.216239013	0.130645209	0.14285714285714285	0.16413126677093373
Cell_310	-1.86746988	0.33528	0.21561841	0.130679745	0.14285714285714285	0.1631249768486569
Cell_311	-1.86746988	0.27432	0.214942763	0.130717067	0.14285714285714285	0.16203351237861496
Cell_312	-1.86746988	0.21336	0.214215597	0.130756719	0.14285714285714285	0.16103772015691856
Cell_313	-1.86746988	0.1524	0.213440483	0.130798365	0.14285714285714285	0.15962207251058205
Cell_314	-1.86746988	0.09144	0.212622833	0.130841555	0.14285714285714285	0.15831853116340616
Cell_315	-1.86746988	0.03048	0.211768649	0.130885864	0.14285714285714285	0.15696346182420137
Cell_316	-1.86746988	-0.03048	0.210885623	0.130930813	0.14285714285714285	0.15573591013195764
Cell_317	-1.86746988	-0.09144	0.209982464	0.130975926	0.14285714285714285	0.1541519721809095
Cell_318	-1.86746988	-0.1524	0.209069559	0.131020686	0.14285714285714285	0.1527264945563299
Cell_319	-1.86746988	-0.21336	0.208158425	0.131064598	0.14285714285714285	0.15131147438263098
Cell_320	-1.86746988	-0.27432	0.207262365	0.131107102	0.14285714285714285	0.15008523402756313
Cell_321	-1.86746988	-0.33528	0.206394753	0.131147753	0.14285714285714285	0.14859407989102938
Cell_322	-1.86746988	-0.39624	0.205571678	0.131185903	0.14285714285714285	0.14733559764937587
Cell_323	-1.86746988	-0.4572	0.204805365	0.13122134	0.14285714285714285	0.14616932853718473
Cell_324	-1.86746988	-0.51816	0.204115921	0.131253111	0.14285714285714285	0.14512453404758607
Cell_325	-1.86746988	-0.57912	0.203506406	0.131281728	0.14285714285714285	0.14420419035409288
Cell_326	-1.86746988	-0.64008	0.202999479	0.131305176	0.14285714285714285	0.14344136954314823
Cell_327	-1.86746988	-0.70104	0.202537902	0.131326076	0.14285714285714285	0.14274891309775384
Cell_328	-1.86746988	-0.762	0.202042928	0.131339036	0.14285714285714285	0.14201151301532255
Cell_329	-1.86746988	-0.82296	0.200984036	0.131352563	0.14285714285714285	0.14044571023326397
Cell_330	-1.86746988	-0.88392	0.198418474	0.131351757	0.14285714285714285	0.13670230721332732
Cell_331	-1.807228916	0.88392	0.217084994	0.130448964	0.14285714285714285	0.16556571035147788
Cell_332	-1.807228916	0.82296	0.219862432	0.130448574	0.14285714285714285	0.17007431407494822
Cell_333	-1.807228916	0.762	0.220492222	0.130460796	0.14285714285714285	0.171101033435734
Cell_334	-1.807228916	0.70104	0.220408123	0.130473033	0.14285714285714285	0.1709582376000212
Cell_335	-1.807228916	0.64008	0.220042035	0.130492286	0.14285714285714285	0.1703508862421501
Cell_336	-1.807228916	0.57912	0.21958247	0.130514388	0.14285714285714285	0.16959098718399085
Cell_337	-1.807228916	0.51816	0.219040239	0.13054141	0.14285714285714285	0.16869648399985498
Cell_338	-1.807228916	0.4572	0.218430554	0.13057189	0.14285714285714285	0.16769384690744144
Cell_339	-1.807228916	0.39624	0.217748271	0.130606243	0.14285714285714285	0.16657570559697174
Cell_340	-1.807228916	0.33528	0.216996781	0.130643793	0.14285714285714285	0.16534914092353695
Cell_341	-1.807228916	0.27432	0.21617713	0.130684389	0.14285714285714285	0.16401722916677977
Cell_342	-1.807228916	0.21336	0.215293499	0.130727536	0.14285714285714285	0.1625883878163863
Cell_343	-1.807228916	0.1524	0.214350414	0.130772874	0.14285714285714285	0.16107142123857687
Cell_344	-1.807228916	0.09144	0.213354437	0.130819914	0.14285714285714285	0.15947835511780342
Cell_345	-1.807228916	0.03048	0.212312601	0.130868202	0.14285714285714285	0.1578217869994538
Cell_346	-1.807228916	-0.03048	0.211234097	0.130917217	0.14285714285714285	0.15611748436020093
Cell_347	-1.807228916	-0.09144	0.210129266	0.130966446	0.14285714285714285	0.15438268950442716
Cell_348	-1.807228916	-0.1524	0.20901055	0.131015325	0.14285714285714285	0.152637506709192
Cell_349	-1.807228916	-0.21336	0.207892044	0.131063311	0.14285714285714285	0.15090407440439327
Cell_350	-1.807228916	-0.27432	0.206789899	0.131109787	0.14285714285714285	0.14920713678450748
Cell_351	-1.807228916	-0.33528	0.205720968	0.131154253	0.14285714285714285	0.147571785836258
Cell_352	-1.807228916	-0.39624	0.204704639	0.131195997	0.14285714285714285	0.14602646537701772
Cell_353	-1.807228916	-0.4572	0.203756599	0.131234772	0.14285714285714285	0.14459323731084478
Cell_354	-1.807228916	-0.51816	0.202900228	0.131269534	0.14285714285714285	0.14330548748784705
Cell_355	-1.807228916	-0.57912	0.202140168	0.131300829	0.14285714285714285	0.1423139888992914
Cell_356	-1.807228916	-0.64008	0.201499293	0.131326461	0.14285714285714285	0.1412127379179451
Cell_357	-1.807228916	-0.70104	0.20091105	0.131349291	0.14285714285714285	0.14033948864370815
Cell_358	-1.807228916	-0.762	0.200284519	0.131363423	0.14285714285714285	0.13941598088141136
Cell_359	-1.807228916	-0.82296	0.199065782	0.131378169	0.14285714285714285	0.1376332770622284
Cell_360	-1.807228916	-0.88392	0.196372343	0.131377237	0.14285714285714285	0.13374873110466615
Cell_361	-1.746987952	0.88392	0.219092037	0.130392481	0.14285714285714285	0.16902583028965795
Cell_362	-1.746987952	0.82296	0.221976705	0.13039177	0.14285714285714285	0.1735738561563894
Cell_363	-1.746987952	0.762	0.22265905	0.130405163	0.14285714285714285	0.1746989195476406
Cell_364	-1.746987952	0.70104	0.222566498	0.130418369	0.14285714285714285	0.1745400104754207
Cell_365	-1.746987952	0.64008	0.22214922	0.130439342	0.14285714285714285	0.17403423618342084
Cell_366	-1.746987952	0.57912	0.221612756	0.130463369	0.14285714285714285	0.17294384912209446
Cell_367	-1.746987952	0.51816	0.220974394	0.130492806	0.14285714285714285	0.1718803753210582
Cell_368	-1.746987952	0.4572	0.22025116	0.130526016	0.14285714285714285	0.17068001936167002
Cell_369	-1.746987952	0.39624	0.219439273	0.130563472	0.14285714285714285	0.16933807396661066
Cell_370	-1.746987952	0.33528	0.21854224	0.130604434	0.14285714285714285	0.16804729739692714
Cell_371	-1.746987952	0.27432	0.217562245	0.130648738	0.14285714285714285	0.16625883982809275
Cell_372	-1.746987952	0.21336	0.216504112	0.130695846	0.14285714285714285	0.16453732988376604
Cell_373	-1.746987952	0.1524	0.215373419	0.130745369	0.14285714285714285	0.16270916949595618
Cell_374	-1.746987952	0.09144	0.214178082	0.13079677	0.14285714285714285	0.16078930168442146
Cell_375	-1.746987952	0.03048	0.212925939	0.13084957	0.14285714285714285	0.15879226567377752
Cell_376	-1.746987952	-0.03048	0.211627785	0.1309032	0.14285714285714285	0.15673700313273375
Cell_377	-1.746987952	-0.09144	0.210295537	0.130957107	0.14285714285714285	0.1548084623936941
Cell_378	-1.746987952	-0.1524	0.208943778	0.131010678	0.14285714285714285	0.15253634421261714
Cell_379	-1.746987952	-0.21336	0.207589517	0.131063311	0.14285714285714285	0.15044161737097173
Cell_380	-1.746987952	-0.27432	0.206252124	0.131114329	0.14285714285714285	0.14838920097610267
Cell_381	-1.746987952	-0.33528	0.204952757	0.131163158	0.14285714285714285	0.1464104920869578
Cell_382	-1.746987952	-0.39624	0.2037146	0.131209018	0.14285714285714285	0.14453902811888142
Cell_383	-1.746987952	-0.4572	0.202557496	0.131251612	0.14285714285714285	0.14280232996643252
Cell_384	-1.746987952	-0.51816	0.201508824	0.131289796	0.14285714285714285	0.14123864584690088
Cell_385	-1.746987952	-0.57912	0.200574966	0.131324147	0.14285714285714285	0.139996932310551
Cell_386	-1.746987952	-0.64008	0.199779348	0.131352269	0.14285714285714285	0.13868097620856795
Cell_387	-1.746987952	-0.70104	0.19904532	0.131377286	0.14285714285714285	0.13760382084386324
Cell_388	-1.746987952	-0.762	0.198272603	0.131392751	0.14285714285714285	0.13647833747995627
Cell_389	-1.746987952	-0.82296	0.196888529	0.131408867	0.14285714285714285	0.13447878484873702
Cell_390	-1.746987952	-0.88392	0.194078995	0.131407802	0.14285714285714285	0.13060942844486262
Cell_391	-1.686746988	0.88392	0.221368377	0.130330091	0.14285714285714285	0.17278624563573353
Cell_392	-1.686746988	0.82296	0.2243492	0.130329024	0.14285714285714285	0.17754774983731503
Cell_393	-1.686746988	0.762	0.225076704	0.130343696	0.14285714285714285	0.1787622807114017
Cell_394	-1.686746988	0.70104	0.224971628	0.130357977	0.14285714285714285	0.1785797822457433
Cell_395	-1.686746988	0.64008	0.224498754	0.130380851	0.14285714285714285	0.17777692221014987
Cell_396	-1.686746988	0.57912	0.223878569	0.130407029	0.14285714285714285	0.17672860491232092
Cell_397	-1.686746988	0.51816	0.223135013	0.130439168	0.14285714285714285	0.1754760371960893
Cell_398	-1.686746988	0.4572	0.222286692	0.13047545	0.14285714285714285	0.1740531907567299
Cell_399	-1.686746988	0.39624	0.221331841	0.130516398	0.14285714285714285	0.17245941306984158
Cell_400	-1.686746988	0.33528	0.220273691	0.130561208	0.14285714285714285	0.17089225846751008
Cell_401	-1.686746988	0.27432	0.219116047	0.130609693	0.14285714285714285	0.16879327776458103
Cell_402	-1.686746988	0.21336	0.217864302	0.130661268	0.14285714285714285	0.16674212813362108
Cell_403	-1.686746988	0.1524	0.216525193	0.130715511	0.14285714285714285	0.16456370124559075
Cell_404	-1.686746988	0.09144	0.215108415	0.130771824	0.14285714285714285	0.1622768018249479
Cell_405	-1.686746988	0.03048	0.213622023	0.13082971	0.14285714285714285	0.15989721687648054
Cell_406	-1.686746988	-0.03048	0.212078561	0.130888544	0.14285714285714285	0.1574475442354479
Cell_407	-1.686746988	-0.09144	0.210491269	0.130947738	0.14285714285714285	0.1549508242901156
Cell_408	-1.686746988	-0.1524	0.208876813	0.131006626	0.14285714285714285	0.1524347189412813
Cell_409	-1.686746988	-0.21336	0.207255484	0.131064535	0.14285714285714285	0.14993148604597814
Cell_410	-1.686746988	-0.27432	0.205650216	0.131120726	0.14285714285714285	0.14747624142137583
Cell_411	-1.686746988	-0.33528	0.204087721	0.131174525	0.14285714285714285	0.14510847032194768
Cell_412	-1.686746988	-0.39624	0.202595424	0.131225079	0.14285714285714285	0.1428672975714485
Cell_413	-1.686746988	-0.4572	0.201198182	0.131272026	0.14285714285714285	0.14078666499278705
Cell_414	-1.686746988	-0.51816	0.199928411	0.131314104	0.14285714285714285	0.13891081961787866
Cell_415	-1.686746988	-0.57912	0.198794435	0.13135192	0.14285714285714285	0.13724736343002603
Cell_416	-1.686746988	-0.64008	0.197820886	0.131382858	0.14285714285714285	0.1358286443879361
Cell_417	-1.686746988	-0.70104	0.196920178	0.131410332	0.14285714285714285	0.13452376169625427
Cell_418	-1.686746988	-0.762	0.195985766	0.131427296	0.14285714285714285	0.1331809713359099
Cell_419	-1.686746988	-0.82296	0.194430349	0.131444933	0.14285714285714285	0.13096550670551055
Cell_420	-1.686746988	-0.88392	0.191514761	0.13144373	0.14285714285714285	0.12687797582355853
Cell_421	-1.626506024	0.88392	0.223936793	0.130261094	0.14285714285714285	0.17688572553916868
Cell_422	-1.626506024	0.82296	0.227004465	0.130259626	0.14285714285714285	0.18205438686581477
Cell_423	-1.626506024	0.762	0.227769911	0.130275687	0.14285714285714285	0.18334985229852008
Cell_424	-1.626506024	0.70104	0.227648105	0.130291149	0.14285714285714285	0.18313571342975715
Cell_425	-1.626506024	0.64008	0.227115318	0.130316112	0.14285714285714285	0.18221876853212216
Cell_426	-1.626506024	0.57912	0.226404559	0.130344681	0.14285714285714285	0.18100154695156576
Cell_427	-1.626506024	0.51816	0.225546336	0.130379832	0.14285714285714285	0.17953762887294777
Cell_428	-1.626506024	0.4572	0.224560572	0.130419564	0.14285714285714285	0.17786457251132656
Cell_429	-1.626506024	0.39624	0.223448648	0.130464424	0.14285714285714285	0.1759879262979877
Cell_430	-1.626506024	0.33528	0.222212696	0.130513564	0.14285714285714285	0.1741095351417674
Cell_431	-1.626506024	0.27432	0.220859027	0.130566744	0.14285714285714285	0.17185202988599313
Cell_432	-1.626506024	0.21336	0.219393377	0.130623337	0.14285714285714285	0.1692397923044506
Cell_433	-1.626506024	0.1524	0.217823777	0.130682882	0.14285714285714285	0.16666826012005395
Cell_434	-1.626506024	0.09144	0.216162663	0.130744694	0.14285714285714285	0.1639712197513105
Cell_435	-1.626506024	0.03048	0.214416933	0.130808284	0.14285714285714285	0.16116381127577514
Cell_436	-1.626506024	-0.03048	0.212601187	0.130872955	0.14285714285714285	0.15827307101315294
Cell_437	-1.626506024	-0.09144	0.2107294	0.130938091	0.14285714285714285	0.15549029385643032
Cell_438	-1.626506024	-0.1524	0.208819957	0.131002977	0.14285714285714285	0.15234853384820224
Cell_439	-1.626506024	-0.21336	0.206896868	0.131066859	0.14285714285714285	0.14938452992899504
Cell_440	-1.626506024	-0.27432	0.204986864	0.131128928	0.14285714285714285	0.14647330997469024
Cell_441	-1.626506024	-0.33528	0.203124323	0.131188372	0.14285714285714285	0.1436655668991388
Cell_442	-1.626506024	-0.39624	0.201341025	0.131244266	0.14285714285714285	0.14100600383988765
Cell_443	-1.626506024	-0.4572	0.1996679	0.131296164	0.14285714285714285	0.13853611027508636
Cell_444	-1.626506024	-0.51816	0.198144035	0.131342661	0.14285714285714285	0.13630797071459902
Cell_445	-1.626506024	-0.57912	0.196779967	0.131384392	0.14285714285714285	0.1343305287277892
Cell_446	-1.626506024	-0.64008	0.195602778	0.131418489	0.14285714285714285	0.13276988806006249
Cell_447	-1.626506024	-0.70104	0.194512635	0.131448705	0.14285714285714285	0.13108078772367487
Cell_448	-1.626506024	-0.762	0.19340006	0.131467333	0.14285714285714285	0.129506174495478
Cell_449	-1.626506024	-0.82296	0.191666633	0.131486647	0.14285714285714285	0.1270767158990944
Cell_450	-1.626506024	-0.88392	0.188653524	0.131485296	0.14285714285714285	0.12292406073436819
Cell_451	-1.56626506	0.88392	0.226822503	0.130184693	0.14285714285714285	0.1817771865282891
Cell_452	-1.56626506	0.82296	0.229969338	0.130182766	0.14285714285714285	0.18716062024772823
Cell_453	-1.56626506	0.762	0.230766081	0.130200323	0.14285714285714285	0.18852947187208052
Cell_454	-1.56626506	0.70104	0.230623601	0.130217069	0.14285714285714285	0.18827561137932253
Cell_455	-1.56626506	0.64008	0.230027152	0.130244306	0.14285714285714285	0.18723353545465388
Cell_456	-1.56626506	0.57912	0.229219312	0.130275519	0.14285714285714285	0.18582980734056112
Cell_457	-1.56626506	0.51816	0.228236652	0.13031402	0.14285714285714285	0.18413004950427342
Cell_458	-1.56626506	0.4572	0.227100119	0.130357627	0.14285714285714285	0.1821754046158923
Cell_459	-1.56626506	0.39624	0.225816461	0.13040686	0.14285714285714285	0.18018550721896495
Cell_460	-1.56626506	0.33528	0.224384793	0.130460868	0.14285714285714285	0.17755307530905057
Cell_461	-1.56626506	0.27432	0.222815615	0.130519308	0.14285714285714285	0.17510839408899165
Cell_462	-1.56626506	0.21336	0.221114427	0.130581525	0.14285714285714285	0.17226684080960436
Cell_463	-1.56626506	0.1524	0.219290711	0.130647012	0.14285714285714285	0.16906318225836858
Cell_464	-1.56626506	0.09144	0.217361961	0.130714938	0.14285714285714285	0.16591027374702355
Cell_465	-1.56626506	0.03048	0.215330938	0.130784892	0.14285714285714285	0.1626265817506367
Cell_466	-1.56626506	-0.03048	0.213215002	0.13085607	0.14285714285714285	0.15924519066464196
Cell_467	-1.56626506	-0.09144	0.211027792	0.130927852	0.14285714285714285	0.15579221712271998
Cell_468	-1.56626506	-0.1524	0.208788426	0.130999484	0.14285714285714285	0.15246243288715552
Cell_469	-1.56626506	-0.21336	0.206525077	0.131070107	0.14285714285714285	0.14881835907809068
Cell_470	-1.56626506	-0.27432	0.20426819	0.13113886	0.14285714285714285	0.14539066723173874
Cell_471	-1.56626506	-0.33528	0.202063662	0.131204702	0.14285714285714285	0.14208588956861595
Cell_472	-1.56626506	-0.39624	0.19994699	0.131266667	0.14285714285714285	0.13895304428037286
Cell_473	-1.56626506	-0.4572	0.197956259	0.131324195	0.14285714285714285	0.1360423312872233
Cell_474	-1.56626506	-0.51816	0.196139949	0.131375696	0.14285714285714285	0.13341688605298518
Cell_475	-1.56626506	-0.57912	0.194511132	0.131421836	0.14285714285714285	0.13108670619417573
Cell_476	-1.56626506	-0.64008	0.193101711	0.131459444	0.14285714285714285	0.12908951344555097
Cell_477	-1.56626506	-0.70104	0.191797367	0.131492687	0.14285714285714285	0.12725688769955484
Cell_478	-1.56626506	-0.762	0.190489063	0.131513141	0.14285714285714285	0.12543701146550143
Cell_479	-1.56626506	-0.82296	0.188570156	0.131534284	0.14285714285714285	0.12279653731197705
Cell_480	-1.56626506	-0.88392	0.185466718	0.131532773	0.14285714285714285	0.11860147682428028
Cell_481	-1.506024096	0.88392	0.230053126	0.130099977	0.14285714285714285	0.1873411872426835
Cell_482	-1.506024096	0.82296	0.233272988	0.130097518	0.14285714285714285	0.1929428996844065
